Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
1.2,36253079,208,174293.6,95408.0,1216,733379,237590.2,cast_bf16_f16
1.0,30382057,168,180845.6,1505.0,1344,849987,306649.0,uexp_f32
1.0,30129927,120,251082.7,3136.0,1312,836962,333876.0,urecip_f32
1.0,30019326,144,208467.5,205872.5,1311,422657,207798.8,usqr_f32
1.0,29965992,216,138731.4,1440.0,1215,830402,274685.7,uneg_f32
0.9,26619290,128,207963.2,2320.0,1344,784611,319164.9,urecip_bf16
0.8,26237113,128,204977.4,2560.0,1344,773027,314526.5,uexp_bf16
0.8,25641271,128,200322.4,3280.0,1312,753346,306916.1,uneg_bf16
0.8,25333905,128,197921.1,2176.0,1311,745314,303809.0,affine_bf16
0.7,20343813,48,423829.4,417953.5,2560,859875,425470.7,copy2d_f32
0.5,14892920,152,97979.7,4896.0,1344,240417,112271.2,badd_bf16
0.5,14160201,3104,4561.9,4096.0,1312,95936,6493.9,copy2d_bf16
0.4,12231305,162,75501.9,6896.5,1664,311681,80459.1,"<unnamed>::fused_rmsnorm_kernel(const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, int, float)"
0.2,6788693,16,424293.3,421905.0,414562,445057,9259.5,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_nn
0.1,3615757,2,1807878.5,1807878.5,1804807,1810950,4343.8,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_nn_align8>(T1::Params)
0.1,3215535,48,66990.3,67072.5,65568,68512,687.4,ampere_bf16_s16816gemm_bf16_64x128_ldg8_f2f_stages_32x6_nn
0.1,2865737,24,119405.7,118880.0,118400,127136,1912.1,"void <unnamed>::gdn_chunk_scan_kernel<(int)64>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, int, int)"
0.1,2240138,104,21539.8,21184.0,19072,23456,1164.9,"void Marlin<(int)256, (int)1, (int)8, (int)8, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
0.0,1514979,24,63124.1,63120.0,62784,63552,187.3,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x3_nn
0.0,1396487,48,29093.5,37056.0,10592,39648,13178.7,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
0.0,819745,24,34156.0,34208.0,33631,34528,255.4,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_nn
0.0,778244,32,24320.1,10784.0,1280,74880,30289.5,bsub_f32
0.0,427394,24,17808.1,16624.0,14272,22848,2949.8,"void <unnamed>::gdn_chunk_prep_kernel<(int)64>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, int, int)"
0.0,373250,24,15552.1,15344.0,15231,15905,300.1,"void <unnamed>::recurrent_gdn_fwd_kernel<(int)128>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, int, int)"
0.0,357729,2,178864.5,178864.5,3232,354497,248381.9,is_u32_bf16
0.0,347299,144,2411.8,2224.5,1248,3904,1097.4,usqrt_f32
0.0,281889,2,140944.5,140944.5,133665,148224,10294.8,fast_argmax_bf16
0.0,241756,96,2518.3,2448.0,1247,3904,1088.0,bmaximum_f32
0.0,212132,48,4419.4,4448.0,4256,4864,151.1,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x1_nn_align2>(T1::Params)
0.0,152833,48,3184.0,3248.0,2656,3712,432.8,void cutlass::Kernel2<cutlass_80_wmma_tensorop_s161616gemm_bf16_16x16_128x1_nn_align8>(T1::Params)
0.0,142976,24,5957.3,5952.0,5760,6496,151.8,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_64x1_nn_align2>(T1::Params)
0.0,119262,48,2484.6,2384.0,1312,3808,1123.3,ulog_f32
0.0,87552,48,1824.0,1824.0,1568,2080,204.4,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
0.0,41921,24,1746.7,1728.0,1632,1856,58.9,"void <unnamed>::kiln_conv1d_update_k4_kernel<(bool)1>(const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, int, int)"
0.0,23841,16,1490.1,1504.0,1376,1600,83.3,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
0.0,5856,2,2928.0,2928.0,1600,4256,1878.1,ucos_f32
0.0,5216,2,2608.0,2608.0,1600,3616,1425.5,usin_f32
