Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.1,3186733,24,132780.5,132832.0,131648,132929,247.2,"void <unnamed>::gdn_chunk_scan_kernel<(int)64>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, int, int)"
0.1,1875496,48,39072.8,39040.0,38464,39936,325.5,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_nn
0.0,1571878,264,5954.1,1696.0,1376,85473,14655.8,badd_f32
0.0,913445,48,19030.1,1776.0,1408,85441,30774.9,bsub_f32
0.0,812389,48,16924.8,16928.0,16544,17152,92.5,"void <unnamed>::recurrent_gdn_fwd_kernel<(int)128>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, int, int)"
0.0,505473,24,21061.4,21536.0,16000,25952,3690.5,"void <unnamed>::gdn_chunk_prep_kernel<(int)64>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, int, int)"
0.0,477859,216,2212.3,1472.0,1376,4160,1079.8,usqrt_f32
0.0,450209,3,150069.7,149793.0,147904,152512,2316.4,fast_argmax_bf16
0.0,378849,3,126283.0,3488.0,3360,372001,212798.0,is_u32_bf16
0.0,327842,144,2276.7,1696.0,1344,4064,1051.8,bmaximum_f32
0.0,320833,96,3342.0,3392.0,2944,3808,324.2,void cutlass::Kernel2<cutlass_80_wmma_tensorop_s161616gemm_bf16_16x16_128x1_nn_align8>(T1::Params)
0.0,235330,48,4902.7,4896.0,4704,5216,140.8,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x1_nn_align2>(T1::Params)
0.0,193792,96,2018.7,2000.0,1760,2368,242.0,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
0.0,161280,72,2240.0,1504.0,1472,3968,1080.8,ulog_f32
0.0,159072,24,6628.0,6640.0,6336,6880,134.9,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_64x1_nn_align2>(T1::Params)
0.0,92640,48,1930.0,1920.0,1792,2144,73.3,"void <unnamed>::kiln_conv1d_update_k4_kernel<(bool)1>(const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, int, int)"
0.0,51808,32,1619.0,1616.0,1536,1728,77.5,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
0.0,7648,3,2549.3,1600.0,1536,4512,1700.0,ucos_f32
0.0,6880,3,2293.3,1600.0,1536,3744,1256.7,usin_f32
