Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.2,7423547,1232,6025.6,3680.0,3520,124448,16622.7,bdiv_bf16
0.2,7112357,72,98782.7,98800.0,97824,100352,492.8,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_32x5_nn
0.2,6970571,1232,5657.9,4000.0,2880,93824,12365.3,fast_max_bf16
0.2,6639850,1232,5389.5,3743.0,2880,93632,12386.5,fast_sum_bf16
0.2,6419334,608,10558.1,10432.0,9312,12416,771.4,"void gemv2T_kernel_val<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, (int)128, (int)16, (int)4, (int)4, (bool)0, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>>(T13, T6, T6)"
0.2,5772617,3040,1898.9,1344.0,1248,5088,1135.9,copy2d_bf16
0.1,5336959,456,11703.9,11616.0,10464,13248,691.2,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align2>(T1::Params)
0.1,4951906,3696,1339.8,1344.0,1280,1504,26.0,ulog_f32
0.1,2894513,1152,2512.6,2464.0,2367,2849,118.2,ge_u32
0.1,2835112,576,4922.1,4896.0,4704,5408,119.7,ampere_sgemm_32x128_nn
0.0,1774430,1232,1440.3,1440.0,1407,1568,20.5,usin_f32
0.0,1745539,1232,1416.8,1408.0,1375,1568,23.9,ucos_f32
0.0,1546085,1152,1342.1,1344.0,1249,1440,42.3,cast_u8_bf16
0.0,1505544,576,2613.8,2623.0,2464,2784,56.4,gt_u32
0.0,1415459,48,29488.7,29520.5,28928,30048,225.8,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x4_nn
0.0,1307970,144,9083.1,9248.0,7520,10400,691.8,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, (bool)0, (bool)1, (bool)0, (bool)0, (int)9, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>>(T13)"
0.0,1019008,24,42458.7,42464.0,41728,42848,254.9,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_bf16_128x64_64x3_nn_align2>(T1::Params)
0.0,921601,24,38400.0,38383.5,37952,39296,313.2,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_bf16_256x128_32x3_tn_align2>(T1::Params)
0.0,863235,72,11989.4,12047.5,11168,12832,420.0,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params)
0.0,853567,72,11855.1,11728.5,11263,12736,401.6,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params)
0.0,831838,144,5776.7,5696.0,4640,7199,1025.1,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x10_nn_align8>(T1::Params)
0.0,753832,576,1308.7,1312.0,1279,1472,31.2,cast_u8_f32
0.0,726844,144,5047.5,5008.0,4128,6080,845.3,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_64x1_nn_align2>(T1::Params)
0.0,649985,144,4513.8,4512.0,4416,4640,50.0,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x1_nn_align2>(T1::Params)
0.0,491932,154,3194.4,2784.0,2688,23840,2822.0,is_u32_bf16
