NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
:kiln/mtp/step,PushPop,14977,14977,75,225,313856,1394.9,1376.0,1312,1536,44.0,uexp_bf16
:kiln/mtp/step,PushPop,14977,14977,75,225,308927,1373.0,1376.0,1311,1536,37.5,affine_bf16
:kiln/mtp/step,PushPop,14977,14977,75,150,297863,1985.8,1984.0,1855,2144,76.4,badd_bf16
:kiln/mtp/step,PushPop,14977,14977,75,150,230206,1534.7,1552.0,1375,1791,147.2,uneg_bf16
:kiln/mtp/step,PushPop,14977,14977,75,150,216003,1440.0,1440.0,1248,1664,154.9,bsub_f32
:kiln/mtp/step,PushPop,14977,14977,75,150,215897,1439.3,1456.0,1248,1696,156.0,badd_f32
:kiln/mtp/step,PushPop,14977,14977,75,150,215043,1433.6,1440.0,1376,1536,19.6,urecip_bf16
:kiln/mtp/step,PushPop,14977,14977,75,75,202688,2702.5,2624.0,2368,3264,216.6,is_u32_bf16
:kiln/mtp/step,PushPop,14977,14977,75,150,200285,1335.2,1344.0,1280,1984,58.1,copy2d_bf16
:kiln/mtp/step,PushPop,14977,14977,75,150,186179,1241.2,1248.0,1215,1376,28.6,cast_bf16_f32
:kiln/mtp/step,PushPop,14977,14977,75,75,155905,2078.7,2080.0,2047,2176,20.0,fast_max_bf16
:kiln/mtp/step,PushPop,14977,14977,75,75,155526,2073.7,2080.0,2016,2176,23.5,fast_sum_bf16
:kiln/mtp/step,PushPop,14977,14977,75,75,148293,1977.2,1984.0,1951,2112,24.8,"void gemvNSP_kernel<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>>(T10)"
:kiln/mtp/step,PushPop,14977,14977,75,75,116901,1558.7,1568.0,1473,1600,31.4,bdiv_bf16
:kiln/mtp/step,PushPop,14977,14977,75,75,115647,1542.0,1536.0,1503,1600,17.2,"void gemmk1_kernel<int, float, (int)256, (int)5, (bool)0, (bool)0, (bool)0, (bool)0, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float, (int)0>(cublasGemmk1Params<T2, T9, T10, T11, T12, biasType<T11::value_type, T12>::type>)"
:kiln/mtp/step,PushPop,14977,14977,75,75,112253,1496.7,1473.0,1439,1568,41.6,bsub_bf16
:kiln/mtp/step,PushPop,14977,14977,75,75,108642,1448.6,1440.0,1408,1537,19.9,usin_f32
:kiln/mtp/step,PushPop,14977,14977,75,75,106807,1424.1,1408.0,1407,1471,17.0,ucos_f32
:kiln/norm/pre_attn,PushPop,14977,14977,3211,3211,19940235,6210.0,6176.0,5856,11423,442.6,"<unnamed>::fused_rmsnorm_kernel(const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, int, float)"
:kiln/norm/pre_mlp,PushPop,14977,14977,3211,3211,19908994,6200.2,6176.0,5888,11520,440.7,"<unnamed>::fused_rmsnorm_kernel(const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, int, float)"
:kiln/proj/o,PushPop,14977,14977,600,600,21003906,35006.5,35008.0,34016,36193,454.8,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_nn
:kiln/proj/o,PushPop,14977,14977,251,251,9024807,35955.4,36032.0,34560,37344,855.8,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
:kiln/proj/o,PushPop,14977,14977,8,8,1281159,160144.9,160224.5,159777,160417,246.6,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_nn
:kiln/proj/qkv,PushPop,14977,14977,600,600,38472424,64120.7,64097.0,63808,65025,185.2,ampere_bf16_s16816gemm_bf16_128x64_sliced1x2_ldg8_f2f_stages_64x3_nn
:kiln/proj/qkv,PushPop,14977,14977,851,1702,18578609,10915.8,10784.0,10240,12128,463.6,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
:kiln/proj/qkv,PushPop,14977,14977,251,251,15759484,62786.8,62720.0,62464,63393,199.5,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x3_nn
:kiln/proj/qkv,PushPop,14977,14977,851,1702,2874987,1689.2,1616.5,1375,2080,214.2,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
:kiln/proj/qkv,PushPop,14977,14977,8,8,1576105,197013.1,197025.5,196865,197217,123.3,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8>(T1::Params)
:kiln/proj/qkv,PushPop,14977,14977,8,16,534211,33388.2,33407.5,32992,33825,280.6,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_nn
:kiln/proj/qkv_split,PushPop,14977,14977,859,1718,6191397,3603.8,3104.0,2976,58209,5267.0,ucopy_bf16
:kiln/residual,PushPop,14977,14977,6422,6422,13565439,2112.3,1984.0,1760,16640,1386.9,badd_bf16
