Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.2,5226185,3072,1701.2,1664.0,1600,1952,63.8,"void <unnamed>::kiln_conv1d_update_k4_kernel<(bool)1>(const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, int, int)"
0.2,4749094,24,197878.9,197792.5,197505,198689,294.2,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_nn
0.2,4146661,3096,1339.4,1344.0,1312,1600,26.5,ulog_f32
0.2,3675814,2256,1629.4,1344.0,1312,7360,939.0,copy2d_bf16
0.2,3448645,720,4789.8,5248.0,3936,5920,659.2,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_64x1_nn_align8>(T1::Params)
0.2,3419204,104,32877.0,31584.5,27840,38400,3013.2,"void Marlin<(int)256, (int)3, (int)16, (int)4, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
0.1,3051106,2096,1455.7,1504.0,1344,2112,96.4,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
0.1,3025029,2064,1465.6,1568.0,1248,3488,207.5,bsub_f32
0.1,2694213,24,112258.9,112256.5,112096,112320,52.5,"void <unnamed>::gdn_chunk_scan_kernel<(int)64>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, int, int)"
0.1,2676226,32,83632.1,83584.0,82784,84192,287.6,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x5_nn_align8>(T1::Params)
0.1,2511681,24,104653.4,104720.0,103904,105536,437.7,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_32x5_nn
0.0,1027395,24,42808.1,42816.0,42496,43169,151.2,"void <unnamed>::kiln_conv1d_prefill_k4_kernel<(bool)1>(const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, int, int, int)"
0.0,499361,16,31210.1,31184.0,30784,31680,286.8,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x4_nn
0.0,374464,129,2902.8,2720.0,2656,24512,1918.2,is_u32_bf16
0.0,321505,24,13396.0,13408.0,13344,13472,39.8,"void <unnamed>::gdn_chunk_prep_kernel<(int)64>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, int, int)"
0.0,290464,48,6051.3,5904.0,5024,7360,964.2,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x10_nn_align8>(T1::Params)
0.0,222560,48,4636.7,4640.0,4448,4864,113.8,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x1_nn_align2>(T1::Params)
0.0,187232,129,1451.4,1440.0,1440,1600,21.1,usin_f32
0.0,184512,129,1430.3,1440.0,1408,1632,24.5,ucos_f32
0.0,142496,24,5937.3,5920.0,5856,6080,63.3,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_32x1_nn_align2>(T1::Params)

